PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
2902147,PSAL,20190908,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902148,PSAL,20180417,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902149,PSAL,20190313,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902151,PSAL,20190205,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902152,PSAL,20161220,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902162,PSAL,20170609,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902163,PSAL,20180615,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902165,PSAL,20180319,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902166,PSAL,20171230,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902168,PSAL,20180621,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902169,PSAL,20171015,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902170,PSAL,20150202,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902175,PSAL,20161116,,4,salty drift and wreckage,IN
2902188,PSAL,20180624,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902198,PSAL,20161220,,4,hard salty drift,IN
2902203,PSAL,20170522,,4,hard drift and wreckage,IN
2902206,PSAL,20180323,,4,fresh offset and completely wreckage,IN
2902219,PSAL,20190321,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902220,PSAL,20190918,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902232,PSAL,20180509,,4,jump 4 PSU with a correction,IN
2902233,PSAL,20180208,,4,salty drift and wreckage,IN
2902239,PSAL,20171025,,4,fresh offset and probably biofouled,IN
2902257,PSAL,20190220,,4,salty jump and rapid wreckage,IN
1902078,PSAL,20191013,,4,sensor problem,JA
2900616,PRES,20060226,20060302,4,on surface,JA
2900616,PSAL,20060226,20060302,4,on surface,JA
2900616,TEMP,20060226,20060302,4,on surface,JA
2900731,PSAL,20080611,20080617,3,fresh offset,JA
2900941,PSAL,20090119,,3,fresh offset,JA
2900942,PSAL,20090119,,3,salty drift,JA
2901040,PRES,20111121,,4,pressure sensor problem,JA
2901040,PSAL,20111121,,4,pressure sensor problem,JA
2901040,TEMP,20111121,,4,pressure sensor problem,JA
2901682,PRES,20120523,,3,salty temp drift,JA
2901682,PSAL,20120523,,3,salty drift,JA
2901682,TEMP,20120523,,3,temp drift,JA
2902416,PSAL,20141002,,4,sensor problem,JA
2902417,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902418,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902420,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902421,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902431,DOXY,20110509,,4,sensor problem,JA
2902431,PSAL,20110509,,4,sensor problem,JA
2902498,PSAL,20140328,,4,sensor problem,JA
2902501,PSAL,20140928,,4,sensor problem,JA
2902503,PSAL,20140415,,4,sensor problem,JA
2902505,PSAL,20140323,,4,sensor problem,JA
2902505,TEMP,20140323,,3,sensor problem,JA
2902532,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902533,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902534,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902535,PSAL,20190928,20210609,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902535,PSAL,20210618,,4,salty drift,JA
2902536,PRES,20151009,20160924,4,sensor problem,JA
2902536,PSAL,20151009,20160924,4,sensor problem,JA
2902536,TEMP,20151009,20160924,4,sensor problem,JA
2902537,PSAL,20170824,,4,sensor problem,JA
2902945,PSAL,20160727,,3,salty drift,JA
2902951,PSAL,20160409,,4,salty drift,JA
2902965,PSAL,20160206,,4,sensor problem,JA
2902965,TEMP,20160611,,3,temp drift,JA
2902975,PSAL,20161216,20170619,3,salty drift,JA
2902975,PSAL,20170620,,4,salty drift,JA
2902982,PSAL,20181022,,3,salty drift,JA
2902985,PSAL,20171115,,4,salty drift,JA
2902986,PRES,20161002,,4,sensor problem,JA
2902986,PSAL,20161002,,4,sensor problem,JA
2902986,TEMP,20161002,,4,sensor problem,JA
2902995,PSAL,20181007,,4,salty drift,JA
2902999,PSAL,20171211,,4,fresh drift,JA
2903177,PSAL,20170927,,4,salty drift,JA
2903178,PSAL,20180410,,4,salty drift,JA
2903179,PSAL,20180411,,4,salty drift,JA
2903180,PSAL,20170914,20171018,3,salty drift,JA
2903180,PSAL,20171019,,4,salty drift,JA
2903181,PSAL,20170916,20170930,3,salty drift,JA
2903181,PSAL,20171001,,4,salty drift,JA
2903182,PSAL,20180512,,4,salty drift,JA
2903183,PSAL,20171031,20180108,3,salty drift,JA
2903183,PSAL,20180109,,4,salty drift,JA
2903184,PSAL,20171109,20171113,3,salty drift,JA
2903184,PSAL,20171114,,4,salty drift,JA
2903185,PSAL,20180124,20180217,3,salty drift,JA
2903185,PSAL,20180218,,4,salty drift,JA
2903186,PSAL,20170821,20170915,3,salty drift,JA
2903186,PSAL,20170916,20180707,4,salty drift,JA
2903186,PSAL,20180708,,4,fresh drift,JA
2903187,PSAL,20180619,,4,salty drift,JA
2903188,PSAL,20180520,,4,salty drift,JA
2903190,PSAL,20180917,,4,salty drift,JA
2903191,PSAL,20181224,,4,salty drift,JA
2903203,PSAL,20170831,,4,salty drift,JA
2903207,PSAL,20190705,,4,sensor problem,JA
2903212,PSAL,20171201,,4,fresh drift,JA
2903214,PSAL,20190309,,4,salty drift,JA
2903217,PSAL,20180709,,4,fresh drift,JA
2903222,PSAL,20181031,,4,sensor problem,JA
2903333,PSAL,20190910,,4,sensor problem,JA
2903341,PSAL,20200611,,4,salty drift,JA
2903358,PSAL,20221027,,4,salty drift,JA
2903361,PSAL,20210212,,4,salty drift,JA
2903385,PSAL,20210125,,4,salty drift,JA
2903387,PSAL,20201215,,4,salty drift,JA
2903389,PSAL,20201005,,4,salty drift,JA
2903392,PSAL,20220227,,4,salty drift,JA
2903393,PSAL,20220718,,4,salty drift,JA
2903394,PSAL,20200721,,4,salty drift,JA
2903395,PSAL,20210102,,4,salty drift,JA
2903400,PSAL,20210617,,4,sensor problem,JA
2903401,PSAL,20210613,,4,salty drift,JA
2903403,PSAL,20220117,,4,salty drift,JA
2903404,PSAL,20200620,,4,salty drift,JA
2903605,PSAL,20200809,,4,salty drift,JA
2903606,PSAL,20220926,,4,salty drift,JA
2903607,PSAL,20220522,20220622,3,salty drift,JA
2903607,PSAL,20220701,,4,salty drift,JA
2903608,PSAL,20211202,,4,salty drift,JA
2903610,PSAL,20210525,,4,fresh drift,JA
2903612,PSAL,20200304,20200323,3,salty drift,JA
2903612,PSAL,20200324,,4,salty drift,JA
2903616,PSAL,20200920,,4,salty drift,JA
2903617,PSAL,20230701,,4,salty drift,JA
2903626,PSAL,20200611,20200806,4,fresh drift,JA
2903644,PSAL,20220531,20220711,3,sensor problem,JA
2903644,PSAL,20220715,,4,sensor problem,JA
2903669,PSAL,20220218,,4,salty drift,JA
2903675,PSAL,20230224,,3,salty drift,JA
2903712,PSAL,20221014,,4,fresh drift,JA
3902388,PSAL,20230215,,4,salty drift,JA
3902392,PSAL,20201228,,2,salty drift,JA
4902138,PSAL,20170910,,4,sensor problem,JA
4902148,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902149,PSAL,20190928,20230507,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902149,PSAL,20230508,,3,salty drift,JA
4902253,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902365,PSAL,20180708,,4,sensor problem,JA
4902367,PSAL,20190222,20190402,3,sensor problem,JA
4902367,PSAL,20190403,,4,sensor problem,JA
4902368,PSAL,20170802,20180606,4,sensor problem,JA
4902374,PSAL,20170721,20170731,4,sensor problem,JA
4902374,PSAL,20181113,,4,sensor problem,JA
4902375,PSAL,20200603,,4,salty drift,JA
4902376,PSAL,20220902,,4,salty drift,JA
4902380,PSAL,20220913,,4,salty drift,JA
4902982,PSAL,20211002,,4,salty drift,JA
4902983,PSAL,20200910,,4,salty drift,JA
4902984,PSAL,20210405,,4,salty drift,JA
4902985,PSAL,20200901,,4,salty drift,JA
4902986,PSAL,20220920,20220922,4,salty drift,JA
4902986,PSAL,20230616,,4,salty drift,JA
4902987,PSAL,20200628,,4,salty drift,JA
4902988,PSAL,20200928,,4,salty drift,JA
5901581,PRES,20090305,,4,wrong value,JA
5901581,PSAL,20090305,,4,wrong value,JA
5901581,TEMP,20090305,,4,wrong value,JA
5904933,PSAL,20191019,,4,sensor problem,JA
5904934,PSAL,20171124,,4,sensor problem,JA
5904935,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
5905051,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
5905057,PSAL,20200724,,4,salty drift,JA
5905215,PSAL,20220227,,2,salty drift,JA
5905219,PSAL,20220928,,3,salty drift,JA
5905230,PSAL,20200107,,4,salty drift,JA
5905231,PSAL,20200323,,4,salty drift,JA
5905841,PSAL,20220829,20220927,3,salty drift,JA
5905841,PSAL,20220928,,4,salty drift,JA
5905842,PSAL,20200414,,4,salty drift,JA
5905845,PSAL,20220124,,4,salty drift,JA
5905847,PSAL,20230828,,3,salty drift,JA
5905852,PSAL,20210223,,2,salty drift,JA
5905855,PSAL,20230713,,3,salty drift,JA
5905856,PSAL,20210612,,4,fresh drift,JA
5905861,PSAL,20210921,,4,salty drift,JA
5905862,PSAL,20210711,,4,salty drift,JA
5905863,PSAL,20210928,20211028,2,salty drift,JA
5905863,PSAL,20211106,,4,salty drift,JA
5905864,PSAL,20210825,,4,salty drift,JA
5905865,PSAL,20210130,,4,salty drift,JA
5905875,PSAL,20230111,,4,salty drift,JA
5905876,PSAL,20210319,,4,salty drift,JA
5905877,PSAL,20210726,,4,salty drift,JA
5906390,PSAL,20210810,,4,temperature sensor problem,JA
5906390,TEMP,20210810,,4,sensor problem,JA
7900868,PSAL,20221030,,3,salty drift,JA
2900525,PRES,20090929,20091103,4,duplicated profiles,KM
2900525,PSAL,20090929,20091103,4,duplicated profiles,KM
2900525,TEMP,20090929,20091103,4,duplicated profiles,KM
2900638,PSAL,20140820,20141015,4,sensor drift,KM
2900890,PRES,20090116,20110615,4,sensor problem,KM
2900890,PSAL,20090116,20110615,4,sensor problem,KM
2900890,TEMP,20090116,20110615,4,sensor problem,KM
2901237,PRES,20110320,20110320,4,duplicated profiles,KM
2901237,PSAL,20110320,20110320,4,duplicated profiles,KM
2901237,TEMP,20110320,20110320,4,duplicated profiles,KM
2901250,PRES,20141022,20141022,4,duplicated profiles,KM
2901250,PRES,20141112,20141112,4,duplicated profiles,KM
2901250,PRES,20141119,20141119,4,duplicated profiles,KM
2901250,PSAL,20130417,20130418,4,salinity sensor problem,KM
2901250,PSAL,20140423,20140424,4,salinity sensor problem,KM
2901250,PSAL,20141022,20141022,4,duplicated profiles,KM
2901250,PSAL,20141112,20141112,4,duplicated profiles,KM
2901250,PSAL,20141119,20141119,4,duplicated profiles,KM
2901250,TEMP,20141022,20141022,4,duplicated profiles,KM
2901250,TEMP,20141112,20141112,4,duplicated profiles,KM
2901250,TEMP,20141119,20141119,4,duplicated profiles,KM
2901710,PRES,20130815,20130815,4,duplicated profiles,KM
2901710,PRES,20131024,20131024,4,duplicated profiles,KM
2901710,PSAL,20130815,20130815,4,duplicated profiles,KM
2901710,PSAL,20131024,20131024,4,duplicated profiles,KM
2901710,TEMP,20130815,20130815,4,duplicated profiles,KM
2901710,TEMP,20131024,20131024,4,duplicated profiles,KM
2901758,PSAL,20190913,,4,sensor drift,KM
2901759,PSAL,20190913,,4,sensor drift,KM
2901760,PSAL,20200710,,4,sensor drift,KM
2901769,PRES,20170828,,4,sensor problem,KM
2901769,PSAL,20170828,,4,sensor problem,KM
2901769,TEMP,20170828,,4,sensor problem,KM
2901783,PSAL,20180920,20181122,3,salinity drift,KM
2901792,PSAL,20210814,,4,salinity drift,KM
5900196,PRES,20090630,20090701,4,duplicated profiles,KM
5900196,PSAL,20080826,,4,sensor unstable after grounding,KM
5900196,PSAL,20090630,20090701,4,duplicated profiles,KM
5900196,TEMP,20090630,20090701,4,duplicated profiles,KM
2900603,PRES,20060717,,3,hit bottom and bad data after returned ,KO
2900603,PSAL,20060717,,3,hit bottom and bad data after returned ,KO
2900603,TEMP,20060717,,3,hit bottom and bad data after returned ,KO
2901204,PRES,20101022,,3,hit bottom and bad data after returned ,KO
2901204,PSAL,20101022,,3,hit bottom and bad data after returned ,KO
2901204,TEMP,20101022,,3,hit bottom and bad data after returned ,KO
2901209,PRES,20121001,,3,hit bottom and bad data after returned ,KO
2901209,PSAL,20121001,,3,hit bottom and bad data after returned ,KO
2901209,TEMP,20121001,,3,hit bottom and bad data after returned ,KO
4901108,PRES,20090907,,4,TNPD problem,ME
4901108,PSAL,20090907,,4,TNPD problem,ME
4901108,TEMP,20090907,,4,TNPD problem,ME
4901188,PSAL,20161101,,2,Salinity drift,ME
4901772,PSAL,20180131,,3,Salinity drift,ME
4901774,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901777,PSAL,20170111,,3,Salinity drift,ME
4901779,PSAL,20190517,,3,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901780,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901784,PSAL,20181220,,3,Salinity drift; SBE sensor serial # in 6000-7100,ME
4901786,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901788,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901790,PSAL,20180308,,3,Salinity drift,ME
4901792,PSAL,20170928,,3,Salinity drift,ME
4901794,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901797,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901818,PSAL,20200121,,2,Salinity drift,ME
4901822,PSAL,20190118,,3,Salinity drift,ME
4901823,PSAL,20190118,,2,Salinity drift,ME
4901824,PSAL,20161217,,4,Salinity drift,ME
4901824,TEMP,20161217,,4,Temperature drift,ME
4901825,PSAL,20170926,,3,Salinity drift,ME
4902414,PSAL,20201110,,4,Salinity drift,ME
4902465,PSAL,20200121,,2,Salinity drift,ME
4902470,PSAL,20200915,,4,Salinity drift,ME
4902480,DOXY,20200420,,4,Optode sensor failed,ME
4902533,PRES,20210428,,3,RBR Pilot sensor,ME
4902533,PSAL,20210428,,3,RBR Pilot sensor,ME
4902533,TEMP,20210428,,3,RBR Pilot sensor,ME
4902534,PRES,20210428,,3,RBR Pilot sensor,ME
4902534,PSAL,20210428,,3,RBR Pilot sensor,ME
4902534,TEMP,20210428,,3,RBR Pilot sensor,ME
