WMO;COUNTRY;LAUNCH_DATE;PROGRAM
1900153;United States;2002/12/04;Argo UW
1900143;United States;2002/11/30;Argo UW
5900256;United States;2003/03/11;Argo UW
5900240;United States;2002/12/09;Argo UW
1900151;United States;2002/12/04;Argo UW
1900042;United States;2002/11/19;Argo UW
4900276;United States;2002/09/15;Argo UW
4900274;United States;2002/09/15;Argo UW
4900281;United States;2002/09/14;Argo UW
5900321;United States;2003/02/21;Argo SIO
5900324;United States;2003/02/25;Argo SIO
5900329;United States;2003/02/26;Argo SIO
5900330;United States;2003/02/23;Argo SIO
4900090;United States;2002/07/19;Argo UW
4900248;Canada;2002/11/13;Argo CANADA
5900202;United States;2002/10/08;Argo SIO
5900125;United States;2001/12/12;Argo SIO
5900262;United States;2003/03/13;Argo UW
5900131;United States;2002/02/13;Argo SIO
5900108;United States;2001/11/01;Argo SIO
5900112;United States;2001/10/01;Argo SIO
5900434;United States;2003/10/24;Argo SIO
5900519;United States;2004/02/21;Argo SIO
5900432;United States;2003/11/04;Argo SIO
5900136;Korea (Republic Of);2001/11/15;Argo NIMS/KMA
2900316;Japan;2002/03/28;Argo JAMSTEC
2900029;Japan;1999/11/21;Argo eq. SAGE
5900117;United States;2001/09/14;Argo WHOI
2900073;Japan;2001/04/18;Argo eq. SAGE
2900074;Japan;2001/02/23;Argo eq. SAGE
5900139;Korea (Republic Of);2001/11/16;Argo NIMS/KMA
2900170;Korea (Republic Of);2001/10/21;Argo NIMS/KMA
1900070;European Union;2002/03/22;Gyroscope
6900162;European Union;2001/10/13;Gyroscope
2900896;Korea (Republic Of);2008/06/20;Argo NIMS/KMA
1901127;Australia;2008/10/29;Argo AUSTRALIA
4900180;United States;2002/02/15;Argo WHOI
4900181;United States;2002/02/22;Argo WHOI
1900026;United States;2002/11/12;Argo eq. NAVOCEANO
4900129;Canada;2002/07/08;Argo CANADA
4900117;Canada;2002/02/18;Argo CANADA
5900036;Australia;2002/11/28;Argo AUSTRALIA
5900442;United States;2003/10/21;Argo SIO
1900133;France;2003/01/14;Coriolis-FLOSTRAL
5900437;United States;2003/11/05;Argo SIO
5900400;United States;2003/09/17;Argo SIO
4900177;United States;2002/02/23;Argo WHOI
5900370;United States;2003/08/02;Argo SIO
5900371;United States;2003/08/03;Argo SIO
5900373;United States;2003/08/27;Argo SIO
4900073;Canada;2002/02/20;Argo CANADA
4900336;United States;2003/04/21;Argo SIO
5900358;United States;2003/07/17;Argo SIO
3900066;United States;2001/10/15;Argo SIO
5900352;United States;2003/02/26;Argo SIO
5900353;United States;2003/02/28;Argo SIO
2900100;United States;2002/12/02;Argo UW
1900146;United States;2002/12/03;Argo UW
4900097;United States;2002/08/30;Argo UW
4900283;United States;2002/09/17;Argo UW
3900346;United States;2005/11/08;Argo UW
5900326;United States;2003/02/24;Argo SIO
5900207;United States;2002/12/02;Argo SIO
1900047;United States;2002/11/23;Argo UW
3900098;United States;2003/01/24;Argo UW
5900122;United States;2001/12/13;Argo SIO
5900252;United States;2003/01/21;Argo UW
5900420;United States;2003/07/19;Argo UW
5900259;United States;2003/03/12;Argo UW
5900128;United States;2002/02/10;Argo SIO
3900065;United States;2001/10/23;Argo SIO
3900067;United States;2001/10/10;Argo SIO
5900756;United States;2005/05/02;Argo SIO
5900111;United States;2001/10/02;Argo SIO
5900439;United States;2003/10/27;Argo SIO
3900213;United States;2004/03/02;Argo SIO
5900526;United States;2004/02/25;Argo SIO
2900239;Japan;2002/06/29;Argo JAMSTEC
5900170;Japan;2002/01/29;Argo JAMSTEC
2900319;Japan;2002/03/28;Argo JAMSTEC
2900183;Japan;2002/01/11;Argo JAMSTEC
2900036;Japan;2001/01/22;Argo JMA
6900134;France;2004/06/12;Coriolis-CONGAS
2900005;Japan;1998/11/21;Argo eq. SAGE
2900006;Japan;1998/11/22;Argo eq. SAGE
2900004;Japan;1998/05/04;Argo eq. SAGE
5900137;Korea (Republic Of);2001/11/15;Argo NIMS/KMA
2900169;Korea (Republic Of);2001/10/20;Argo NIMS/KMA
5900118;United States;2001/09/16;Argo WHOI
4900182;United States;2002/03/04;Argo WHOI
5900134;United States;2002/05/04;Argo WHOI
1900118;France;2002/10/12;Coriolis
4900116;Canada;2002/07/06;Argo CANADA
4900101;Canada;2002/07/05;Argo CANADA
4900125;Canada;2002/07/03;Argo CANADA
4900119;Canada;2002/02/16;Argo CANADA
3900077;Korea (Republic Of);2001/12/04;Argo KIOST
2900204;Korea (Republic Of);2001/10/18;Argo KIOST
6900204;Germany;2002/05/27;Argo eq. BSH
4900157;United States;2001/12/11;Argo WHOI
1900129;France;2003/01/07;Coriolis-FLOSTRAL
1900130;France;2003/01/08;Coriolis-FLOSTRAL
4900433;United States;2003/09/10;Argo SIO
5900407;United States;2003/09/19;Argo SIO
1900037;United States;2001/12/09;Argo WHOI
4900079;Canada;2001/10/20;Argo CANADA
4900074;Canada;2002/02/21;Argo CANADA
4900331;United States;2003/03/29;Argo SIO
5900238;United States;2002/12/07;Argo UW
1900049;United States;2002/11/24;Argo UW
5900235;United States;2002/12/07;Argo UW
1900147;United States;2002/12/03;Argo UW
1900150;United States;2002/12/05;Argo UW
5900232;United States;2002/08/31;Argo UW
5900245;United States;2003/01/04;Argo UW
5900230;United States;2002/08/30;Argo UW
1900050;United States;2002/11/27;Argo UW
5900327;United States;2003/02/27;Argo SIO
4900089;United States;2002/07/18;Argo UW
3900122;United States;2003/10/01;Argo SIO
4900314;United States;2003/01/28;Argo UW
5900260;United States;2003/03/12;Argo UW
1900159;United States;2003/03/08;Argo UW
3900064;United States;2001/10/22;Argo SIO
5900103;United States;2001/10/25;Argo SIO
5900104;United States;2001/11/04;Argo SIO
5900114;United States;2001/11/12;Argo SIO
5900113;United States;2001/10/07;Argo SIO
5900433;United States;2003/11/09;Argo SIO
5900520;United States;2004/02/22;Argo SIO
5900521;United States;2004/02/22;Argo SIO
2900245;Japan;2003/01/22;Argo JAMSTEC
4900290;Japan;2002/07/07;Argo JAMSTEC
4900295;Japan;2002/07/09;Argo JAMSTEC
2900214;Japan;2002/07/03;Argo JAMSTEC
2900217;Japan;2002/07/05;Argo JAMSTEC
2900216;Japan;2002/07/04;Argo JAMSTEC
2900181;Japan;2002/01/29;Argo JAMSTEC
1900063;European Union;2002/03/03;Gyroscope
6900048;France;2001/09/21;Argo eq. POMME
5900106;New Zealand;2001/09/16;Argo NEW ZEALAND
2900360;Japan;1997/07/03;Argo eq. NRIFS
2900188;Japan;2002/07/12;Argo JAMSTEC
2900187;Japan;2002/07/13;Argo JAMSTEC
2900186;Japan;2002/01/29;Argo JAMSTEC
2900185;Japan;2002/02/03;Argo JAMSTEC
2900184;Japan;2002/02/02;Argo JAMSTEC
5900175;Japan;2002/01/31;Argo JAMSTEC
5900174;Japan;2002/08/01;Argo JAMSTEC
5900173;Japan;2002/02/01;Argo JAMSTEC
5900172;Japan;2002/02/02;Argo JAMSTEC
5900171;Japan;2002/01/31;Argo JAMSTEC
2900318;Japan;2002/03/28;Argo JAMSTEC
5900162;Japan;2002/01/25;Argo JAMSTEC
5900161;Japan;2002/01/26;Argo JAMSTEC
4900164;United States;2001/12/31;Argo eq. NDBC
4900163;United States;2001/12/31;Argo eq. NDBC
4900162;United States;2001/12/29;Argo eq. NDBC
4900161;United States;2002/06/12;Argo eq. NDBC
3900085;Canada;2002/12/14;Argo CANADA
4900246;Canada;2002/09/06;Argo CANADA
4900244;Canada;2002/09/04;Argo CANADA
4900243;Canada;2002/09/04;Argo CANADA
3900084;Canada;2002/12/14;Argo CANADA
3900083;Canada;2002/12/14;Argo CANADA
4900240;Canada;2002/07/03;Argo CANADA
4900239;Canada;2002/07/04;Argo CANADA
3900082;Canada;2002/12/14;Argo CANADA
2900079;United States;2001/12/08;Argo eq. NAVOCEANO
2900080;United States;2001/12/08;Argo eq. NAVOCEANO
2900081;United States;2001/12/08;Argo eq. NAVOCEANO
3900071;United Kingdom;2002/02/12;Argo UK
3900070;United Kingdom;2002/03/12;Argo UK
3900069;United Kingdom;2002/03/12;Argo UK
5901690;Australia;2008/11/27;Argo AUSTRALIA
1900088;United Kingdom;2002/03/07;Argo UK
1900089;United Kingdom;2002/03/09;Argo UK
1900090;United Kingdom;2002/03/11;Argo UK
1900094;United Kingdom;2002/03/18;Argo UK
1900093;United Kingdom;2002/03/16;Argo UK
1900092;United Kingdom;2002/03/15;Argo UK
1900091;United Kingdom;2002/03/12;Argo UK
6900202;United Kingdom;2002/01/01;Argo UK eq.
5900030;Australia;2002/09/26;Argo AUSTRALIA
5900029;Australia;2002/09/27;Argo AUSTRALIA
5900035;Australia;2002/12/01;Argo AUSTRALIA
5900031;Australia;2002/09/28;Argo AUSTRALIA
5900026;Australia;2002/09/18;Argo AUSTRALIA
5900034;Australia;2002/11/30;Argo AUSTRALIA
5900032;Australia;2002/10/01;Argo AUSTRALIA
5900027;Australia;2002/09/18;Argo AUSTRALIA
5900033;Australia;2002/10/03;Argo AUSTRALIA
3900087;Canada;2002/12/15;Argo CANADA
3900086;Canada;2002/12/15;Argo CANADA
4900250;Canada;2002/10/21;Argo CANADA
4900249;Canada;2002/10/25;Argo CANADA
1901134;Australia;2008/11/24;Argo AUSTRALIA
1900096;United Kingdom;2002/03/22;Argo UK
1900095;United Kingdom;2002/03/20;Argo UK
1900097;United Kingdom;2002/03/23;Argo UK
2900115;United States;2007/09/18;Argo UW
1900098;United Kingdom;2002/03/25;Argo UK
1900099;United Kingdom;2002/03/28;Argo UK
1900100;United Kingdom;2002/03/30;Argo UK
6900175;European Union;2002/06/16;Gyroscope
4900220;European Union;2002/05/14;Gyroscope
4900219;European Union;2002/05/13;Gyroscope
4900217;European Union;2002/05/12;Gyroscope
4900215;European Union;2002/05/11;Gyroscope
6900168;European Union;2002/05/10;Gyroscope
6900167;European Union;2002/05/07;Gyroscope
1900032;United States;2003/11/09;Argo eq. NAVOCEANO
4900175;United States;2002/06/23;Argo eq. PMEL
5900183;United Kingdom;2002/04/06;Argo UK
5900178;United Kingdom;2002/04/03;Argo UK
5900182;United Kingdom;2002/04/05;Argo UK
5900180;United Kingdom;2002/04/04;Argo UK
5900177;United Kingdom;2002/04/02;Argo UK
5900176;United Kingdom;2002/03/31;Argo UK
5900179;United Kingdom;2002/04/04;Argo UK
5900181;United Kingdom;2002/04/05;Argo UK
6900177;European Union;2002/06/17;Gyroscope
6900176;European Union;2002/06/26;Gyroscope
4900225;European Union;2002/06/18;Gyroscope
4900223;European Union;2002/06/17;Gyroscope
4900166;United States;2002/05/05;Argo eq. PMEL
4900174;United States;2002/06/20;Argo eq. PMEL
4900168;United States;2002/04/05;Argo eq. PMEL
4900167;United States;2002/04/05;Argo eq. PMEL
4900165;United States;2002/04/05;Argo eq. PMEL
5900184;United Kingdom;2002/04/07;Argo UK
5900185;United Kingdom;2002/04/09;Argo UK
5900186;United Kingdom;2002/04/11;Argo UK
5900187;United Kingdom;2002/04/13;Argo UK
4900235;Canada;2002/05/15;Argo CANADA
4900234;Canada;2002/06/30;Argo CANADA
2900087;United States;2002/04/13;Argo eq. NAVOCEANO
2900088;United States;2002/04/13;Argo eq. NAVOCEANO
2900082;United States;2002/04/11;Argo eq. NAVOCEANO
2900083;United States;2002/04/11;Argo eq. NAVOCEANO
1900079;European Union;2002/09/22;Gyroscope
1900078;European Union;2002/09/15;Gyroscope
6900180;European Union;2002/07/07;Gyroscope
6900179;European Union;2002/07/01;Gyroscope
6900178;European Union;2002/06/08;Gyroscope
1900030;United States;2003/11/09;Argo eq. NAVOCEANO
1900031;United States;2003/11/09;Argo eq. NAVOCEANO
1900029;United States;2003/11/09;Argo eq. NAVOCEANO
5900200;United States;2002/05/06;Argo WHOI
4900233;Canada;2002/05/13;Argo CANADA
4900236;Canada;2002/05/15;Argo CANADA
4900169;United States;2002/06/18;Argo eq. PMEL
4900173;United States;2002/06/17;Argo eq. PMEL
4900176;United States;2002/06/24;Argo eq. PMEL
4900170;United States;2002/06/17;Argo eq. PMEL
4900172;United States;2002/06/22;Argo eq. PMEL
4900171;United States;2002/06/15;Argo eq. PMEL
5900201;United States;2002/05/04;Argo WHOI
5900199;United States;2002/05/06;Argo WHOI
5900135;United States;2002/05/05;Argo WHOI
5901699;Australia;2009/01/04;Argo AUSTRALIA
2900278;Japan;2003/05/20;Argo JAMSTEC
2900221;Japan;2002/07/14;Argo JAMSTEC
6900193;United Kingdom;2002/05/30;Argo UK
4900186;United States;2002/05/20;Argo WHOI
4900185;United States;2002/05/18;Argo WHOI
4900184;United States;2002/05/18;Argo WHOI
4900183;United States;2002/05/20;Argo WHOI
2900220;Japan;2002/07/14;Argo JAMSTEC
6900194;United Kingdom;2002/06/01;Argo UK
6900192;United Kingdom;2002/06/03;Argo UK
5900192;Korea (Republic Of);2002/09/18;Argo NIMS/KMA
5900191;Korea (Republic Of);2002/09/19;Argo NIMS/KMA
5900190;Korea (Republic Of);2002/09/18;Argo NIMS/KMA
5900189;Korea (Republic Of);2002/09/17;Argo NIMS/KMA
5900188;Korea (Republic Of);2002/09/19;Argo NIMS/KMA
2900200;Korea (Republic Of);2002/09/18;Argo NIMS/KMA
2900199;Korea (Republic Of);2002/09/17;Argo NIMS/KMA
2900198;Korea (Republic Of);2002/09/18;Argo NIMS/KMA
2900197;Korea (Republic Of);2002/09/19;Argo NIMS/KMA
2900196;Korea (Republic Of);2002/09/17;Argo NIMS/KMA
5901667;Australia;2008/08/11;Argo AUSTRALIA
5900045;Australia;2003/07/14;Argo AUSTRALIA
5900044;Australia;2003/03/10;Argo AUSTRALIA
5900028;Australia;2002/09/25;Argo AUSTRALIA
5900037;Australia;2002/11/29;Argo AUSTRALIA
5900043;Australia;2003/03/07;Argo AUSTRALIA
5900197;Korea (Republic Of);2002/07/30;Argo NIMS/KMA
5900196;Korea (Republic Of);2002/07/31;Argo NIMS/KMA
5900195;Korea (Republic Of);2002/07/31;Argo NIMS/KMA
5900194;Korea (Republic Of);2002/08/01;Argo NIMS/KMA
5900193;Korea (Republic Of);2002/08/02;Argo NIMS/KMA
5901695;Australia;2008/12/31;Argo AUSTRALIA
5901666;Australia;2008/08/10;Argo AUSTRALIA
5901698;Australia;2009/01/03;Argo AUSTRALIA
6900206;Germany;2002/05/29;Argo eq. BSH
6900207;Germany;2002/05/31;Argo eq. BSH
6900208;Germany;2002/06/02;Argo eq. BSH
6900209;Germany;2002/06/03;Argo eq. BSH
4900273;United States;2002/06/09;Argo WHOI
4900229;United States;2002/03/09;Argo WHOI
4900269;United States;2002/06/08;Argo WHOI
1900168;United States;2003/02/08;Argo WHOI
4900358;United States;2003/04/17;Argo WHOI
2900280;Japan;2003/05/21;Argo JAMSTEC
5900291;Japan;2003/01/30;Argo JAMSTEC
5900270;Japan;2002/10/08;Argo JAMSTEC
2900194;United Kingdom;2002/07/14;Argo UK
5901649;Australia;2008/02/21;Argo AUSTRALIA
5901651;Australia;2008/02/23;Argo AUSTRALIA
5901650;Australia;2008/02/22;Argo AUSTRALIA
5901671;Australia;2008/11/09;Argo AUSTRALIA
1901128;Australia;2008/11/05;Argo AUSTRALIA
1901129;Australia;2008/11/07;Argo AUSTRALIA
5901696;Australia;2009/01/01;Argo AUSTRALIA
5901685;Australia;2008/11/26;Argo AUSTRALIA
5901686;Australia;2008/11/26;Argo AUSTRALIA
2900195;United Kingdom;2002/07/14;Argo UK
2900212;Japan;2002/07/11;Argo eq. TU
2900284;Japan;2003/05/25;Argo JAMSTEC
2900253;Japan;2003/02/10;Argo JAMSTEC
2900251;Japan;2003/02/10;Argo JAMSTEC
2900249;Japan;2003/02/09;Argo JAMSTEC
5900307;Japan;2003/02/06;Argo JAMSTEC
4900317;Japan;2003/02/05;Argo JAMSTEC
2900246;Japan;2003/02/07;Argo JAMSTEC
5900306;Japan;2003/02/04;Argo JAMSTEC
5900298;Japan;2003/01/27;Argo JAMSTEC
1901130;Australia;2008/11/07;Argo AUSTRALIA
5901672;Australia;2008/11/09;Argo AUSTRALIA
5900269;Japan;2002/10/07;Argo JAMSTEC
5900267;Japan;2002/10/06;Argo JAMSTEC
5900266;Japan;2002/10/05;Argo JAMSTEC
2900224;Japan;2002/10/05;Argo JAMSTEC
2900223;Japan;2002/10/04;Argo JAMSTEC
2900222;Japan;2002/10/04;Argo JAMSTEC
6900181;European Union;2002/09/10;Gyroscope
2900206;Korea (Republic Of);2002/09/02;Argo KIOST
2900207;Korea (Republic Of);2002/09/02;Argo KIOST
2900208;Korea (Republic Of);2002/09/02;Argo KIOST
2900209;Korea (Republic Of);2002/09/02;Argo KIOST
2900205;Korea (Republic Of);2002/09/02;Argo KIOST
3900081;Korea (Republic Of);2002/10/10;Argo KIOST
3900080;Korea (Republic Of);2002/10/10;Argo KIOST
3900079;Korea (Republic Of);2002/10/10;Argo KIOST
3900078;Korea (Republic Of);2002/10/10;Argo KIOST
2900225;Korea (Republic Of);2002/09/02;Argo KIOST
5900282;Japan;2003/01/18;Argo JAMSTEC
5900275;Japan;2003/01/05;Argo JAMSTEC
5900273;Japan;2002/12/20;Argo JAMSTEC
5900274;Japan;2002/12/22;Argo JAMSTEC
5900272;Japan;2002/12/13;Argo JAMSTEC
5900271;Japan;2002/12/13;Argo JAMSTEC
5900268;Japan;2002/11/22;Argo JAMSTEC
5900281;Japan;2003/02/01;Argo JAMSTEC
5900280;Japan;2003/01/15;Argo JAMSTEC
5900279;Japan;2003/01/14;Argo JAMSTEC
5901692;Australia;2008/12/25;Argo AUSTRALIA
1900081;France;2002/09/11;Coriolis
5900314;Japan;2003/02/13;Argo JAMSTEC
2900238;Japan;2002/10/04;Argo JAMSTEC
2900031;Japan;2000/01/29;Argo eq. SAGE
1901132;Australia;2008/11/09;Argo AUSTRALIA
5900303;Japan;2003/02/09;Argo JAMSTEC
5900302;Japan;2003/02/08;Argo JAMSTEC
5900301;Japan;2003/02/08;Argo JAMSTEC
5900300;Japan;2003/01/28;Argo JAMSTEC
2900279;Japan;2003/05/21;Argo JAMSTEC
5900290;Japan;2003/01/29;Argo JAMSTEC
5900289;Japan;2003/01/28;Argo JAMSTEC
5900288;Japan;2003/01/28;Argo JAMSTEC
5900287;Japan;2003/01/26;Argo JAMSTEC
5900286;Japan;2003/01/24;Argo JAMSTEC
5900285;Japan;2003/01/22;Argo JAMSTEC
5900284;Japan;2003/01/21;Argo JAMSTEC
5900283;Japan;2003/01/20;Argo JAMSTEC
5900278;Japan;2003/01/14;Argo JAMSTEC
5900277;Japan;2003/01/13;Argo JAMSTEC
5900276;Japan;2003/01/12;Argo JAMSTEC
2900254;Japan;2003/02/11;Argo JAMSTEC
2900252;Japan;2003/02/10;Argo JAMSTEC
2900250;Japan;2003/02/09;Argo JAMSTEC
2900248;Japan;2003/02/08;Argo JAMSTEC
4900318;Japan;2003/02/06;Argo JAMSTEC
2900247;Japan;2003/02/07;Argo JAMSTEC
4900316;Japan;2003/02/04;Argo JAMSTEC
5900305;Japan;2003/02/03;Argo JAMSTEC
5900292;Japan;2003/01/30;Argo JAMSTEC
1900121;India;2002/10/25;Argo INDIA
2900230;India;2002/10/25;Argo INDIA
2900229;India;2002/10/25;Argo INDIA
2900228;India;2002/10/25;Argo INDIA
2900226;India;2002/10/25;Argo INDIA
6900132;France;2002/09/29;Coriolis
2900233;India;2002/10/25;Argo INDIA
2900232;India;2002/10/25;Argo INDIA
5901691;Australia;2008/12/25;Argo AUSTRALIA
1900119;France;2002/10/13;Coriolis
2900237;Russian Federation;2002/10/16;Argo RUSSIA
2900236;Russian Federation;2002/10/16;Argo RUSSIA
4900386;Japan;2003/05/26;Argo JAMSTEC
5900297;Japan;2003/01/26;Argo JAMSTEC
5900296;Japan;2003/01/24;Argo JAMSTEC
5900295;Japan;2003/01/24;Argo JAMSTEC
5900294;Japan;2003/01/23;Argo JAMSTEC
5900293;Japan;2003/01/22;Argo JAMSTEC
2900244;Japan;2003/01/21;Argo JAMSTEC
2900243;Japan;2003/01/20;Argo JAMSTEC
5900304;Japan;2003/02/09;Argo JAMSTEC
1900140;United Kingdom;2003/02/13;Argo UK
1900139;United Kingdom;2003/02/12;Argo UK
1900450;United Kingdom;2004/11/04;Argo UK
1900451;United Kingdom;2004/11/09;Argo UK
3900372;United Kingdom;2004/11/21;Argo UK
6900608;United Kingdom;2007/08/19;Argo UK
7900011;Japan;2003/02/25;Argo eq. NIPR
2900235;India;2002/10/25;Argo INDIA
2900234;India;2002/10/25;Argo INDIA
1900122;India;2002/11/19;Argo INDIA
5900380;Japan;2003/06/05;Argo JAMSTEC
5900384;Japan;2003/06/09;Argo JAMSTEC
5900308;Japan;2003/02/03;Argo JAMSTEC
5900299;Japan;2003/01/27;Argo JAMSTEC
3900094;United Kingdom;2003/01/08;Argo UK
3900093;United Kingdom;2003/02/04;Argo UK
3900092;United Kingdom;2003/02/09;Argo UK
3900091;United Kingdom;2003/01/27;Argo UK
3900090;United Kingdom;2003/01/30;Argo UK
3900089;United Kingdom;2003/01/18;Argo UK
3900088;United Kingdom;2003/01/15;Argo UK
1900142;United Kingdom;2003/02/13;Argo UK
1900141;United Kingdom;2003/02/14;Argo UK
6900603;United Kingdom;2007/08/01;Argo UK
6900612;United Kingdom;2008/10/04;Argo UK
7900012;Japan;2003/02/28;Argo eq. NIPR
7900010;Japan;2003/02/25;Argo eq. NIPR
5900378;Japan;2003/05/26;Argo JAMSTEC
5900377;Japan;2003/05/25;Argo JAMSTEC
2900287;Japan;2003/05/24;Argo JAMSTEC
2900286;Japan;2003/05/24;Argo JAMSTEC
2900285;Japan;2003/05/23;Argo JAMSTEC
4900389;Japan;2003/06/13;Argo JAMSTEC
4900390;Japan;2003/06/14;Argo JAMSTEC
5900313;Japan;2003/03/01;Argo JAMSTEC
5900312;Japan;2003/03/01;Argo JAMSTEC
5900311;Japan;2003/02/28;Argo JAMSTEC
5900381;Japan;2003/06/06;Argo JAMSTEC
1900138;United Kingdom;2003/02/12;Argo UK
1900058;United States;2002/11/01;Argo WHOI
2900085;United States;2002/04/13;Argo eq. NAVOCEANO
2900095;United States;2003/01/15;Argo eq. NAVOCEANO
2900096;United States;2003/01/15;Argo eq. NAVOCEANO
2900097;United States;2003/01/15;Argo eq. NAVOCEANO
2900134;United States;2003/01/15;Argo eq. NAVOCEANO
2900135;United States;2003/01/15;Argo eq. NAVOCEANO
5900227;China;2003/01/05;Argo CHINA
5900226;China;2003/01/08;Argo CHINA
5900225;China;2003/01/02;Argo CHINA
5900224;China;2003/01/03;Argo CHINA
5900223;China;2003/01/08;Argo CHINA
5900222;China;2003/01/09;Argo CHINA
5900204;United States;2002/12/02;Argo SIO
1900062;United States;2002/12/04;Argo WHOI
1900061;United States;2002/12/04;Argo WHOI
5900398;Korea (Republic Of);2003/08/03;Argo KIOST
5900397;Korea (Republic Of);2003/08/13;Argo KIOST
5900205;New Zealand;2002/11/30;Argo NEW ZEALAND
