WMO;COUNTRY;LAUNCH_DATE;PROGRAM
6900279;European Union;2004/06/30;MEDARGO
6900280;European Union;2004/08/16;MEDARGO
6900281;European Union;2004/08/15;MEDARGO
6900282;European Union;2004/08/15;MEDARGO
6900283;European Union;2004/01/01;MEDARGO
6900284;European Union;2004/12/07;MEDARGO
6900285;European Union;2004/12/07;MEDARGO
6900286;European Union;2004/12/07;MEDARGO
6900287;European Union;2004/12/06;MEDARGO
6900291;European Union;2004/09/07;MEDARGO
6900292;European Union;2004/09/07;MEDARGO
6900293;European Union;2004/09/07;MEDARGO
6900294;European Union;2004/09/10;MEDARGO
6900295;European Union;2004/10/26;MEDARGO
6900296;European Union;2005/01/08;MEDARGO
6900297;European Union;2005/01/08;MEDARGO
6900298;European Union;2005/01/08;MEDARGO
6900299;European Union;2004/11/12;MEDARGO
6900300;European Union;2005/09/27;MEDARGO
6900301;European Union;2005/05/20;MEDARGO
6900302;European Union;2005/05/21;MEDARGO
6900303;European Union;2004/10/08;MERSEA
6900304;European Union;2004/10/07;MERSEA
6900305;Germany;2004/10/08;Argo eq. UHH
6900306;Germany;2004/10/08;Argo eq. UHH
6900307;Germany;2004/10/08;Argo eq. UHH
6900323;Germany;2006/09/11;Argo BSH
6900324;Germany;2006/09/11;Argo BSH
6900325;Germany;2006/09/10;Argo BSH
6900326;Germany;2006/09/09;Argo BSH
6900327;Germany;2006/09/09;Argo BSH
6900328;European Union;2005/03/01;MERSEA
6900329;European Union;2005/03/02;MERSEA
6900330;European Union;2005/03/02;MERSEA
6900331;European Union;2005/03/03;MERSEA
6900332;Germany;2005/02/23;Argo eq. UHH
6900333;Germany;2005/02/23;Argo eq. UHH
6900334;Germany;2005/02/25;Argo eq. UHH
6900335;Germany;2005/02/25;Argo eq. UHH
6900336;Germany;2005/02/26;Argo eq. UHH
6900337;Germany;2005/09/23;Argo eq. UHH
6900338;Germany;2005/09/24;Argo eq. UHH
6900339;Germany;2005/09/23;Argo eq. UHH
6900340;European Union;2005/10/07;MERSEA
6900341;European Union;2005/09/23;MERSEA
6900342;European Union;2005/09/23;MERSEA
6900343;European Union;2005/10/06;MERSEA
6900344;European Union;2005/10/06;MERSEA
6900345;Germany;2005/10/06;Argo eq. UHH
6900346;Germany;2005/09/24;Argo eq. UHH
6900347;European Union;2005/10/07;MERSEA
6900348;Germany;2007/08/15;Argo eq. UHH
6900358;France;2005/12/13;Coriolis-CONGAS
6900359;France;2005/12/13;Coriolis-CONGAS
6900360;France;2005/12/13;Coriolis-CONGAS
6900361;France;2005/12/12;Coriolis-CONGAS
6900362;France;2005/07/03;Coriolis-CONGAS
6900363;France;2005/07/02;Coriolis-CONGAS
6900364;France;2005/07/09;Coriolis-CONGAS
6900365;France;2005/07/09;Coriolis-CONGAS
6900366;France;2005/09/06;Coriolis-CONGAS
6900367;France;2005/09/19;Coriolis-CONGAS
6900368;France;2005/09/24;Coriolis-CONGAS
6900369;France;2005/09/19;Coriolis-CONGAS
6900370;France;2005/09/24;Coriolis-CONGAS
6900371;France;2005/09/19;Coriolis-CONGAS
6900372;France;2005/09/24;Coriolis-CONGAS
6900383;Netherlands;2005/09/12;Argo NETHERLANDS
6900384;Netherlands;2005/09/12;Argo NETHERLANDS
6900385;Netherlands;2005/09/17;Argo NETHERLANDS
6900386;Netherlands;2005/09/17;Argo NETHERLANDS
6900387;United Kingdom;2005/09/24;Argo UK
6900388;United Kingdom;2005/10/19;Argo UK
6900389;United Kingdom;2005/09/21;Argo UK
6900390;United Kingdom;2005/09/10;Argo UK
6900391;United Kingdom;2005/09/11;Argo UK
6900392;United Kingdom;2005/09/12;Argo UK
6900393;United Kingdom;2005/09/13;Argo UK
6900394;United Kingdom;2005/09/14;Argo UK
6900395;European Union;2006/06/13;MERSEA
6900396;European Union;2006/06/08;MERSEA
6900397;European Union;2006/06/06;MERSEA
6900398;European Union;2006/06/07;MERSEA
6900399;European Union;2006/05/28;MERSEA
6900400;European Union;2006/06/02;MERSEA
6900401;European Union;2006/06/09;MERSEA
6900402;European Union;2006/05/30;MERSEA
6900403;European Union;2006/06/04;MERSEA
6900404;European Union;2006/06/01;MERSEA
6900405;European Union;2006/06/09;MERSEA
6900406;European Union;2006/06/07;MERSEA
6900407;United Kingdom;2006/05/17;Argo UK
6900408;United Kingdom;2006/05/17;Argo UK
6900409;United Kingdom;2006/06/03;Argo UK
6900410;Netherlands;2006/05/19;Argo NETHERLANDS
6900411;Netherlands;2006/05/26;Argo NETHERLANDS
6900412;Netherlands;2006/05/26;Argo NETHERLANDS
6900413;Netherlands;2006/05/29;Argo NETHERLANDS
6900444;Ireland;2011/03/08;Argo IRELAND
6900445;Ireland;2011/03/06;Argo IRELAND
6900446;United Kingdom;2011/05/26;Argo UK
6900447;United Kingdom;2011/05/26;Argo UK
6900448;United Kingdom;2011/05/26;Argo UK
6900449;European Union;2006/06/11;MERSEA
6900450;European Union;2006/06/27;MERSEA
6900451;European Union;2006/06/24;MERSEA
6900452;European Union;2006/06/26;MERSEA
6900453;European Union;2006/07/05;MEDARGO
6900454;France;2007/03/14;Coriolis-EGYPT
6900455;France;2007/03/13;Coriolis-EGYPT
6900456;France;2007/03/22;Coriolis-EGYPT
6900457;France;2007/03/22;Coriolis-EGYPT
6900458;France;2006/12/05;Coriolis-CONGAS
6900459;France;2007/08/12;Coriolis
6900460;France;2007/08/12;Coriolis
6900462;France;2007/08/13;Coriolis
6900463;France;2007/09/07;Coriolis
6900464;France;2007/08/23;Coriolis
6900465;France;2007/09/04;Coriolis
6900466;France;2007/09/06;Coriolis
6900467;France;2007/09/10;Coriolis
6900468;France;2008/08/13;Coriolis
6900471;France;2008/11/26;Coriolis
6900472;France;2008/11/25;Coriolis
6900473;France;2008/11/23;Coriolis
6900474;France;2008/11/24;Coriolis
6900475;France;2008/11/21;Coriolis
6900476;France;2008/11/22;Coriolis
6900477;France;2008/11/27;Coriolis
6900478;France;2008/11/28;Coriolis-PIRATA
6900490;France;2008/07/02;Coriolis
6900491;France;2008/06/29;Coriolis-OVIDE
6900492;France;2008/07/01;Coriolis-OVIDE
6900493;France;2008/06/18;Coriolis-OVIDE
6900494;France;2008/06/19;Coriolis-OVIDE
6900495;France;2008/06/20;Coriolis-OVIDE
6900496;France;2008/06/21;Coriolis-OVIDE
6900497;France;2008/06/24;Coriolis-OVIDE
6900498;France;2008/06/25;Coriolis-OVIDE
6900499;Norway;2006/04/13;Argo NORWAY
6900500;Norway;2006/04/07;Argo NORWAY
6900501;France;2008/02/01;Coriolis-PROSAT
6900502;France;2008/01/26;Coriolis-PROSAT
6900503;France;2008/01/28;Coriolis-PROSAT
6900504;France;2008/01/24;Coriolis-PROSAT
6900505;France;2008/01/23;Coriolis-PROSAT
6900506;Spain;2006/09/13;Argo SPAIN
6900507;United Kingdom;2006/10/06;Argo UK
6900508;Germany;2007/04/10;Argo BSH
6900509;Germany;2007/04/11;Argo BSH
6900510;Germany;2007/04/13;Argo BSH
6900511;Germany;2007/04/15;Argo BSH
6900512;Germany;2007/04/16;Argo BSH
6900513;Germany;2007/04/18;Argo BSH
6900514;Germany;2007/06/04;Argo BSH
6900515;Germany;2007/06/05;Argo BSH
6900516;Germany;2007/06/05;Argo BSH
6900517;Germany;2007/06/05;Argo BSH
6900518;Germany;2007/06/06;Argo BSH
6900519;Germany;2007/06/07;Argo BSH
6900522;Germany;2007/05/25;Argo IFM-GEOMAR
6900523;Germany;2007/05/21;Argo IFM-GEOMAR
6900524;Germany;2008/04/24;Argo IFM-GEOMAR
6900525;Germany;2008/04/26;Argo IFM-GEOMAR
6900526;Germany;2014/03/11;Argo IFM-GEOMAR
6900527;Germany;2014/03/11;Argo IFM-GEOMAR
6900528;Germany;2014/03/11;Argo IFM-GEOMAR
6900529;Germany;2014/03/11;Argo IFM-GEOMAR
6900530;Germany;2014/03/12;Argo IFM-GEOMAR
6900531;Germany;2014/03/12;Argo IFM-GEOMAR
6900532;Germany;2014/03/13;Argo IFM-GEOMAR
6900533;Germany;2014/04/04;Argo BSH
6900534;Germany;2014/04/07;Argo BSH
6900535;Germany;2014/04/06;Argo BSH
6900536;Germany;2014/03/31;Argo BSH
6900537;Germany;2014/03/31;Argo BSH
6900538;Germany;2014/05/19;Argo BSH
6900539;Germany;2014/02/07;Argo BSH
6900540;Germany;2014/03/31;Argo BSH
6900541;Germany;2019/09/25;Argo BSH
6900542;Germany;2007/10/15;Argo BSH
6900543;Germany;2007/10/16;Argo BSH
6900544;Germany;2008/08/07;Argo GERMANY
6900545;Germany;2008/08/07;Argo GERMANY
6900546;Germany;2008/08/07;Argo GERMANY
6900547;Germany;2008/05/26;Argo GERMANY
6900548;Germany;2008/06/26;Argo GERMANY
6900549;Germany;2008/06/27;Argo GERMANY
6900550;Germany;2008/06/27;Argo GERMANY
6900551;Germany;2008/07/08;Argo GERMANY
6900552;Germany;2008/07/08;Argo GERMANY
6900553;Germany;2008/08/02;Argo GERMANY
6900554;Germany;2008/08/06;Argo GERMANY
6900555;Germany;2008/08/07;Argo GERMANY
6900556;Germany;2008/11/03;Argo GERMANY
6900557;Germany;2008/11/04;Argo GERMANY
6900558;Germany;2008/11/04;Argo GERMANY
6900559;Germany;2008/08/27;Argo GERMANY
6900560;Germany;2008/08/27;Argo GERMANY
6900561;Germany;2008/08/31;Argo GERMANY
6900562;Germany;2008/08/31;Argo GERMANY
6900563;Germany;2008/09/10;Argo GERMANY
6900564;Germany;2008/09/10;Argo GERMANY
6900565;Germany;2008/08/04;Argo GERMANY
6900566;Germany;2008/11/05;Argo GERMANY
6900567;Germany;2008/11/05;Argo GERMANY
6900568;Germany;2008/08/14;Argo GERMANY
6900569;Germany;2008/08/21;Argo GERMANY
6900570;Germany;2008/08/10;Argo GERMANY
6900571;Germany;2008/11/06;Argo GERMANY
6900572;Germany;2008/11/03;Argo GERMANY
6900573;Germany;2008/11/04;Argo GERMANY
6900574;Germany;2008/11/06;Argo GERMANY
6900575;Germany;2008/12/01;Argo GERMANY
6900576;Germany;2008/11/30;Argo GERMANY
6900577;Germany;2008/11/29;Argo GERMANY
6900578;Germany;2008/11/06;Argo GERMANY
6900579;Germany;2008/11/06;Argo GERMANY
6900580;Germany;2008/11/06;Argo GERMANY
6900581;Germany;2008/11/07;Argo GERMANY
6900582;Germany;2010/08/10;Argo BSH
6900583;Germany;2010/08/11;Argo BSH
6900584;Germany;2008/12/23;Argo GERMANY
6900585;Germany;2008/12/24;Argo GERMANY
6900587;Germany;2008/12/23;Argo GERMANY
6900588;Germany;2008/12/23;Argo GERMANY
6900589;Germany;2008/11/22;Argo GERMANY
6900590;Germany;2009/03/23;Argo BSH
6900591;Germany;2009/03/24;Argo BSH
6900592;Germany;2009/03/29;Argo BSH
6900593;Germany;2009/03/30;Argo BSH
6900594;Germany;2009/03/31;Argo BSH
6900595;Germany;2009/04/12;Argo BSH
6900596;Germany;2009/04/13;Argo BSH
6900597;Germany;2009/05/04;Argo BSH
6900599;Germany;2010/06/01;Argo BSH
6900600;Germany;2010/06/01;Argo BSH
6900601;Germany;2010/07/02;Argo BSH
6900602;United Kingdom;2007/08/01;Argo UK
6900603;United Kingdom;2007/08/01;Argo UK
6900604;United Kingdom;2007/08/10;Argo UK
6900605;United Kingdom;2007/08/10;Argo UK
6900606;United Kingdom;2007/08/16;Argo UK
6900607;United Kingdom;2007/08/16;Argo UK
6900608;United Kingdom;2007/08/19;Argo UK
6900609;United Kingdom;2007/09/26;Argo UK
6900610;United Kingdom;2007/11/05;Argo UK
6900611;United Kingdom;2007/11/07;Argo UK
6900612;United Kingdom;2008/10/04;Argo UK
6900613;United Kingdom;2010/05/15;Argo UK
6900614;United Kingdom;2010/05/16;Argo UK
6900615;United Kingdom;2010/05/16;Argo UK
6900616;United Kingdom;2010/05/17;Argo UK
6900617;United Kingdom;2010/05/19;Argo UK
6900618;United Kingdom;2010/05/19;Argo UK
6900619;United Kingdom;2010/05/20;Argo UK
6900620;United Kingdom;2010/05/20;Argo UK
6900621;United Kingdom;2010/09/18;Argo UK
6900622;United Kingdom;2010/09/20;Argo UK
6900623;United Kingdom;2010/12/18;Argo UK
6900624;United Kingdom;2010/12/18;Argo UK
6900625;United Kingdom;2011/01/02;Argo UK
6900626;United Kingdom;2011/01/02;Argo UK
6900627;Germany;2008/02/06;Argo eq. IFM2
6900628;Germany;2008/02/17;Argo eq. IFM2
6900629;Germany;2008/04/27;Argo eq. IFM2
6900630;Germany;2008/02/19;Argo eq. IFM2
6900631;Germany;2008/02/13;Argo eq. IFM2
6900632;Germany;2008/02/16;Argo eq. IFM2
6900633;Spain;2012/02/14;Argo SPAIN
6900634;Spain;2012/02/14;Argo SPAIN
6900635;Spain;2011/11/09;Argo SPAIN
6900636;Spain;2012/07/28;Argo SPAIN
6900637;France;2008/06/26;Coriolis-OVIDE
6900638;France;2008/06/26;Coriolis-OVIDE
6900639;France;2008/06/26;Coriolis-OVIDE
6900640;France;2008/06/27;Coriolis-OVIDE
6900641;France;2008/06/28;Coriolis
6900642;France;2008/06/27;Coriolis-OVIDE
6900643;France;2008/06/30;Coriolis-OVIDE
6900647;Ireland;2008/03/02;Argo IRELAND
6900648;Ireland;2008/03/02;Argo IRELAND
6900649;Ireland;2008/02/29;Argo IRELAND
6900650;Ireland;2008/02/29;Argo IRELAND
6900651;Ireland;2009/02/11;Argo IRELAND
6900652;Ireland;2009/02/12;Argo IRELAND
6900653;Ireland;2009/02/08;Argo IRELAND
6900654;Ireland;2009/02/09;Argo IRELAND
6900655;Ireland;2010/02/08;Argo IRELAND
6900656;Ireland;2010/02/11;Argo IRELAND
6900657;Ireland;2010/02/13;Argo IRELAND
6900658;Ireland;2011/03/07;Argo IRELAND
6900659;Spain;2011/01/12;Argo SPAIN
6900660;Spain;2011/09/08;Argo SPAIN
6900661;Spain;2011/06/22;Argo SPAIN
6900662;Spain;2012/06/10;Argo SPAIN
6900663;France;2008/07/07;Coriolis-PROSAT
6900664;France;2008/07/17;Coriolis-PROSAT
6900665;France;2008/06/30;Coriolis-PROSAT
6900666;Germany;2008/05/26;Argo eq. UHH
6900667;Germany;2008/05/29;Argo eq. UHH
6900668;Germany;2008/05/29;Argo eq. UHH
6900669;Germany;2008/05/26;Argo eq. UHH
6900673;France;2008/06/30;Coriolis-BIOArgo
6900674;France;2008/07/03;Coriolis-BIOArgo
6900675;France;2008/06/06;Coriolis-BIOArgo
6900676;France;2008/06/30;Coriolis-BIOArgo
6900677;France;2008/04/30;Coriolis-BIOArgo
6900678;France;2008/06/29;Coriolis-BIOArgo
6900679;France;2008/06/26;Coriolis-BIOArgo
6900680;France;2008/08/14;Coriolis-BIOArgo
6900681;France;2008/08/14;Coriolis-BIOArgo
6900682;France;2008/12/02;Coriolis-BIOArgo
6900683;France;2008/12/02;Coriolis-BIOArgo
6900684;France;2010/11/23;Coriolis-BIOArgo
6900685;France;2011/08/01;Coriolis-BIOArgo
6900686;France;2009/07/01;Coriolis-BIOArgo
6900690;France;2007/11/04;Coriolis-CANOA
6900691;France;2007/11/03;Coriolis-CANOA
6900692;France;2007/11/07;Coriolis-CANOA
6900693;France;2007/11/09;Coriolis-CANOA
6900694;France;2008/11/28;Coriolis-CANOA
6900695;France;2008/11/24;Coriolis-CANOA
6900696;France;2008/11/01;Coriolis-CANOA
6900697;France;2008/12/04;Coriolis-CANOA
6900698;France;2009/06/18;Coriolis-PROSAT
6900699;France;2009/04/03;Coriolis-PROSAT
6900700;France;2009/02/19;Coriolis-PROSAT
6900701;France;2011/11/01;Coriolis
6900702;France;2011/11/10;Coriolis
6900703;France;2011/11/13;Coriolis
6900704;France;2011/11/17;Coriolis-Good Hope
6900705;France;2011/11/20;Coriolis
6900706;France;2012/02/29;Coriolis
6900707;France;2011/11/25;Coriolis
6900708;France;2009/05/17;Coriolis
6900709;France;2010/10/20;Coriolis-Good Hope
6900710;France;2012/02/26;Coriolis-Good Hope
6900711;France;2010/10/19;Coriolis
6900712;France;2009/05/23;Coriolis
6900713;France;2012/02/28;Coriolis-Good Hope
6900714;France;2012/02/27;Coriolis-Good Hope
6900715;France;2012/02/29;Coriolis-Good Hope
6900716;France;2010/10/27;Coriolis-Good Hope
6900717;France;2010/10/12;Coriolis-Good Hope
6900718;France;2010/09/27;Coriolis-PIRATA
6900719;France;2010/10/09;Coriolis-PIRATA
6900720;France;2010/10/18;Coriolis-PIRATA
6900721;France;2010/10/16;Coriolis-PIRATA
6900722;France;2010/10/12;Coriolis-PIRATA
6900723;France;2010/10/14;Coriolis-PIRATA
6900724;France;2010/09/22;Coriolis-PIRATA
6900725;France;2010/09/25;Coriolis-PIRATA
6900726;France;2011/03/16;Coriolis
6900727;France;2009/12/04;Coriolis-Good Hope
6900728;France;2009/12/06;Coriolis-Good Hope
6900729;Germany;2004/11/10;Argo eq. AWI
6900730;Netherlands;2008/12/08;Argo NETHERLANDS
6900731;Netherlands;2008/12/10;Argo NETHERLANDS
6900732;Netherlands;2008/12/29;Argo NETHERLANDS
6900733;Netherlands;2008/12/29;Argo NETHERLANDS
6900734;Netherlands;2008/12/29;Argo NETHERLANDS
6900735;Netherlands;2008/12/30;Argo NETHERLANDS
6900736;Netherlands;2008/12/31;Argo NETHERLANDS
6900737;Netherlands;2008/12/31;Argo NETHERLANDS
6900738;Netherlands;2009/01/01;Argo NETHERLANDS
6900739;Netherlands;2009/01/02;Argo NETHERLANDS
6900740;Netherlands;2009/01/03;Argo NETHERLANDS
6900741;Netherlands;2010/04/14;Argo NETHERLANDS
6900742;Netherlands;2009/09/24;Argo NETHERLANDS
6900743;Netherlands;2010/01/16;Argo NETHERLANDS
6900746;Netherlands;2010/12/02;Argo NETHERLANDS
6900747;Netherlands;2010/12/04;Argo NETHERLANDS
6900748;Netherlands;2010/12/06;Argo NETHERLANDS
6900749;Netherlands;2010/12/07;Argo NETHERLANDS
6900750;Netherlands;2010/12/08;Argo NETHERLANDS
6900751;Netherlands;2010/12/09;Argo NETHERLANDS
6900752;Netherlands;2010/12/09;Argo NETHERLANDS
6900753;Netherlands;2011/07/28;Argo NETHERLANDS
6900754;Netherlands;2011/07/28;Argo NETHERLANDS
6900755;Netherlands;2011/07/29;Argo NETHERLANDS
6900756;Netherlands;2011/07/29;Argo NETHERLANDS
6900757;Netherlands;2011/07/30;Argo NETHERLANDS
6900758;Netherlands;2011/07/30;Argo NETHERLANDS
6900759;Netherlands;2011/07/30;Argo NETHERLANDS
6900760;Spain;2010/09/05;Argo SPAIN
6900761;Spain;2010/09/06;Argo SPAIN
6900762;Spain;2010/09/11;Argo SPAIN
6900763;Spain;2010/09/10;Argo SPAIN
6900764;Spain;2011/02/01;Argo SPAIN
6900765;Spain;2011/02/03;Argo SPAIN
6900766;Spain;2010/12/16;Argo SPAIN
6900767;Spain;2010/12/24;Argo SPAIN
6900768;Spain;2010/12/26;Argo SPAIN
6900769;Spain;2011/02/04;Argo SPAIN
6900770;Spain;2011/02/07;Argo SPAIN
6900771;Spain;2010/12/10;Argo SPAIN
6900772;Spain;2010/10/27;Argo SPAIN
6900773;Spain;2011/02/15;Argo SPAIN
6900774;Spain;2010/12/01;Argo SPAIN
6900775;Spain;2011/02/23;Argo SPAIN
6900776;Spain;2011/02/26;Argo SPAIN
6900777;Spain;2011/02/27;Argo SPAIN
6900778;Spain;2011/02/28;Argo SPAIN
6900779;Spain;2011/03/02;Argo SPAIN
6900780;Spain;2011/01/25;Argo SPAIN
6900781;Spain;2011/01/26;Argo SPAIN
6900782;Spain;2011/01/27;Argo SPAIN
6900783;Spain;2011/01/29;Argo SPAIN
6900784;Spain;2010/09/05;Argo SPAIN
6900785;Spain;2010/09/06;Argo SPAIN
6900786;Spain;2012/08/02;Argo SPAIN
6900787;Spain;2012/07/15;Argo SPAIN
6900788;Spain;2013/04/15;Argo SPAIN
6900789;Spain;2012/12/13;Argo SPAIN
6900790;European Union;2018/11/21;MOCCA-EU
6900791;European Union;2020/12/31;EuroArgo
6900792;European Union;2021/01/02;EuroArgo
6900793;European Union;2021/02/28;EuroArgo
6900794;France;2009/12/04;Coriolis
6900795;Greece;2010/06/26;Argo GREECE
6900796;Norway;2010/05/29;Argo NORWAY
6900797;Norway;2010/05/31;Argo NORWAY
6900798;Norway;2010/07/01;Argo NORWAY
6900799;Norway;2010/07/01;Argo NORWAY
6900800;Italy;2010/07/03;Argo ITALY
6900801;Finland;2010/06/23;Argo FINLAND
6900802;Finland;2010/06/24;Argo FINLAND
6900803;Bulgaria;2011/03/18;BulArgo
6900804;Bulgaria;2011/03/18;BulArgo
6900805;Bulgaria;2011/03/19;BulArgo
6900807;European Union;2014/11/28;EuroArgo
6900808;Poland;2009/09/14;Argo POLAND
6900809;Poland;2009/06/28;Argo POLAND
6900810;Germany;2010/07/02;Argo BSH
6900811;Germany;2010/06/25;Argo BSH
6900812;Germany;2010/06/24;Argo BSH
6900813;Germany;2010/07/01;Argo BSH
6900814;Germany;2010/08/15;Argo BSH
6900815;Germany;2009/10/08;Argo BSH
6900816;Germany;2009/10/11;Argo BSH
6900817;Germany;2009/10/11;Argo BSH
6900818;Germany;2009/10/16;Argo BSH
6900819;Germany;2009/10/14;Argo BSH
6900820;Germany;2010/08/12;Argo BSH
6900821;Germany;2010/08/12;Argo BSH
6900822;Germany;2010/08/12;Argo BSH
6900823;Germany;2009/11/06;Argo BSH
6900824;Germany;2009/11/07;Argo BSH
6900825;Germany;2009/11/08;Argo BSH
6900826;Germany;2009/11/09;Argo BSH
6900827;Germany;2009/11/10;Argo BSH
6900828;Germany;2010/11/23;Argo BSH
6900829;Germany;2010/08/23;Argo BSH
6900830;Germany;2010/08/24;Argo BSH
6900831;Germany;2010/08/25;Argo BSH
6900832;Germany;2009/06/28;Argo AWI
6900833;Germany;2009/06/28;Argo AWI
6900835;Germany;2010/07/03;Argo BSH
6900836;Germany;2010/07/02;Argo BSH
6900837;Germany;2010/06/29;Argo BSH
6900838;Germany;2010/06/29;Argo BSH
6900839;Germany;2010/06/24;Argo BSH
6900840;Germany;2010/06/25;Argo BSH
6900841;Germany;2010/06/01;Argo BSH
6900842;Germany;2010/06/01;Argo BSH
6900843;Germany;2011/03/02;Argo BSH
6900844;Germany;2011/03/01;Argo BSH
6900848;Germany;2011/03/02;Argo BSH
6900849;Germany;2011/03/02;Argo BSH
6900850;Germany;2011/03/02;Argo BSH
6900851;Germany;2011/01/30;Argo GERMANY
6900852;Germany;2010/12/03;Argo GERMANY
6900853;Germany;2010/12/05;Argo GERMANY
6900854;Germany;2010/12/07;Argo GERMANY
6900855;Germany;2010/12/08;Argo GERMANY
6900856;Germany;2010/12/09;Argo GERMANY
6900857;Germany;2010/12/02;Argo GERMANY
6900858;Germany;2010/12/01;Argo GERMANY
6900859;Germany;2010/12/02;Argo BSH
6900860;Germany;2010/12/03;Argo BSH
6900861;Germany;2010/12/04;Argo BSH
6900862;Germany;2011/04/13;Argo BSH
6900863;Germany;2011/04/15;Argo BSH
6900864;Germany;2011/04/17;Argo BSH
6900865;Germany;2011/04/09;Argo BSH
6900867;Germany;2011/04/11;Argo BSH
6900868;Germany;2011/04/02;Argo IFM-GEOMAR
6900869;Germany;2011/04/02;Argo IFM-GEOMAR
6900870;Germany;2011/04/02;Argo IFM-GEOMAR
6900871;Germany;2011/04/02;Argo IFM-GEOMAR
6900872;Germany;2011/04/02;Argo IFM-GEOMAR
6900873;Germany;2011/04/02;Argo IFM-GEOMAR
6900874;Germany;2011/04/02;Argo IFM-GEOMAR
6900875;Germany;2011/04/02;Argo IFM-GEOMAR
6900876;Germany;2014/06/29;Argo BSH
6900877;Germany;2014/06/29;Argo BSH
6900878;Germany;2011/10/01;Argo AWI
6900880;Germany;2011/10/01;Argo AWI
6900881;Germany;2012/06/18;Argo AWI
6900882;Germany;2012/06/18;Argo AWI
6900883;Germany;2012/06/18;Argo AWI
6900884;Germany;2012/06/18;Argo AWI
6900885;Germany;2012/12/14;Argo AWI
6900886;Germany;2012/12/16;Argo AWI
6900887;Germany;2012/12/16;Argo AWI
6900888;Germany;2013/01/02;Argo AWI
6900889;Germany;2014/11/10;Argo IFM-GEOMAR
6900890;Germany;2013/09/27;Argo IFM-GEOMAR
6900891;European Union;2015/10/14;E-AIMS
6900892;Germany;2019/10/17;Argo BSH
6900893;Germany;2019/10/07;Argo BSH
6900894;Germany;2020/01/26;Argo BSH
6900895;Lebanon;2013/08/27;Argo LEBANON
6900896;France;2010/10/07;Coriolis-Good Hope
6900897;France;2012/07/01;Coriolis
6900899;France;2012/06/30;Coriolis
6900900;France;2015/02/13;Coriolis-Good Hope
6900901;France;2010/11/29;Coriolis-PIRATA
6900902;France;2011/03/20;Coriolis
6900903;Italy;2011/04/18;Argo ITALY
6900904;France;2012/07/01;Coriolis
6900905;France;2012/07/01;Coriolis
6900906;France;2012/09/03;Coriolis
6900907;France;2012/09/09;Coriolis
6900908;France;2012/10/02;Coriolis
6900909;France;2013/07/27;Coriolis
6900910;France;2012/06/23;Coriolis
6900911;France;2011/07/26;Coriolis
6900912;France;2011/11/25;Coriolis
6900913;France;2013/03/01;Coriolis
6900914;France;2011/05/14;Coriolis-PIRATA
6900915;France;2013/12/15;Coriolis
6900916;France;2013/04/25;Coriolis
6900917;France;2012/03/08;Coriolis
6900918;France;2013/03/18;Coriolis
6900919;France;2012/03/15;Coriolis
6900920;France;2011/11/02;Coriolis
6900921;France;2011/11/01;Coriolis
6900922;France;2010/10/08;Coriolis-Good Hope
6900923;France;2010/10/17;Coriolis-Good Hope
6900924;France;2011/06/11;Coriolis-PIRATA
6900925;France;2015/02/12;Coriolis-Good Hope
6900926;France;2011/05/15;Coriolis-PIRATA
6900927;France;2011/10/22;Coriolis
6900928;France;2011/11/02;Coriolis
6900929;France;2011/10/30;Coriolis
6900930;France;2011/10/27;Coriolis
6900931;France;2011/12/10;Coriolis-Good Hope
6900932;France;2011/12/11;Coriolis-Good Hope
6900933;France;2011/12/12;Coriolis-Good Hope
6900934;France;2011/12/13;Coriolis-Good Hope
6900935;France;2011/11/29;Coriolis
6900936;France;2011/12/13;Coriolis-Good Hope
6900937;France;2012/03/01;Coriolis-Good Hope
6900938;France;2012/03/02;Coriolis-Good Hope
6900939;France;2011/03/01;Coriolis-BIOArgo
6900940;France;2011/05/16;Coriolis-PIRATA
6900941;France;2011/06/10;Coriolis-PIRATA
6900942;France;2011/05/19;Coriolis-PIRATA
6900944;France;2011/10/18;Coriolis-SPICE
6900946;France;2012/05/22;Coriolis
6900947;European Union;2011/01/20;EuroArgo
6900952;European Union;2011/02/24;EuroArgo
6900953;France;2011/12/10;Coriolis-Good Hope
6900954;France;2011/12/11;Coriolis-Good Hope
6900955;France;2011/03/09;Coriolis
6900956;France;2011/03/09;Coriolis
6900957;France;2011/06/24;Coriolis
6900958;France;2011/06/25;Coriolis
6900959;France;2011/11/27;Coriolis
6900960;France;2012/07/02;Coriolis
6900961;France;2011/11/23;Coriolis
6900962;France;2011/08/14;Infrastructure de Recherche Littorale et Cotiere 
6900963;France;2011/08/12;Coriolis
6900964;France;2011/06/27;Coriolis-BIOArgo
6900965;France;2012/07/18;Coriolis-OVIDE
6900966;France;2012/07/03;Coriolis
6900967;France;2012/03/06;Coriolis
6900968;France;2012/08/12;Coriolis
6900969;France;2012/05/30;Coriolis
6900970;France;2012/05/02;Coriolis
6900971;France;2012/07/28;Coriolis
6900972;France;2012/07/04;Coriolis
6900973;France;2012/06/17;Coriolis
6900974;France;2012/07/02;Coriolis
6900975;France;2016/10/15;Coriolis
6900978;Italy;2012/03/16;Argo ITALY
6900979;Italy;2012/03/10;Argo ITALY
6900980;Italy;2012/03/16;Argo ITALY
6900981;Italy;2012/03/17;Argo ITALY
6900982;Italy;2012/03/08;Argo ITALY
